step,train_mse,val_mse,best_val_mse,warmup_eta
3200,0.0047319186851382256,0.00441330811008811,0.00441330811008811,1.0
3250,0.003859933465719223,0.003886769525706768,0.003886769525706768,1.0
3300,0.0037035313434898853,0.003873534733429551,0.003886769525706768,1.0
3350,0.006213122047483921,0.004695900250226259,0.003886769525706768,1.0
3400,0.003018926363438368,0.003742737229913473,0.003742737229913473,1.0
3450,0.003077499568462372,0.0035948529839515686,0.0035948529839515686,1.0
3500,0.003374907188117504,0.003749641589820385,0.0035948529839515686,1.0
3550,0.003529355861246586,0.0031372462399303913,0.0031372462399303913,1.0
3600,0.002635958604514599,0.002899999264627695,0.002899999264627695,1.0
3650,0.0029829051345586777,0.002756185131147504,0.002756185131147504,1.0
3700,0.002805078402161598,0.0035996143706142902,0.002756185131147504,1.0
3750,0.002980082295835018,0.002948438748717308,0.002756185131147504,1.0
3800,0.0026085907593369484,0.002697423566132784,0.002756185131147504,1.0
3850,0.002393146976828575,0.002604357898235321,0.002604357898235321,1.0
3900,0.002496389439329505,0.0029504182748496532,0.002604357898235321,1.0
3950,0.002100846031680703,0.002414223738014698,0.002414223738014698,1.0
4000,0.002892316086217761,0.002380720339715481,0.002414223738014698,1.0
4050,0.0019158002687618136,0.0023551806807518005,0.002414223738014698,1.0
4100,0.0021540785674005747,0.002916517900303006,0.002414223738014698,1.0
4150,0.002131321933120489,0.00262294034473598,0.002414223738014698,1.0
4200,0.00215459568426013,0.0021646355744451284,0.0021646355744451284,1.0
4250,0.002187150064855814,0.0026230267249047756,0.0021646355744451284,1.0
4300,0.0018067399505525827,0.002256534993648529,0.0021646355744451284,1.0
4350,0.0018897022819146514,0.002171806525439024,0.0021646355744451284,1.0
4400,0.0019888761453330517,0.0018841212149709463,0.0018841212149709463,1.0
4450,0.001688550692051649,0.002002519089728594,0.0018841212149709463,1.0
4500,0.0018041263101622462,0.0019202058902010322,0.0018841212149709463,1.0
4550,0.0017229465302079916,0.0023300861939787865,0.0018841212149709463,1.0
4600,0.0018196178134530783,0.002449972089380026,0.0018841212149709463,1.0
4650,0.0016496607568114996,0.001985149923712015,0.0018841212149709463,1.0
4700,0.0015573640121147037,0.0022753963712602854,0.0018841212149709463,1.0
4750,0.001628317404538393,0.0018479661084711552,0.0018841212149709463,1.0
4800,0.0011781709035858512,0.0015432039508596063,0.0015432039508596063,1.0
4850,0.0016745466273277998,0.0019399761222302914,0.0015432039508596063,1.0
4900,0.0014772850554436445,0.001745512243360281,0.0015432039508596063,1.0
4950,0.00195020972751081,0.0015295213088393211,0.0015432039508596063,1.0
5000,0.001811858732253313,0.0018741983221843839,0.0015432039508596063,1.0
