step,train_loss,train_accuracy,top1_accuracy,top5_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb,resistance_noise_corr,resistance_occlusion_corr
29,1.6169430017471313,0.25,0.25,1.0,0.001,0.3349573314189911,0.047118186950683594,1.5649008750915527,339.571639646204,0.0,0.5384783148765564,-0.503839910030365
30,1.6117833852767944,0.125,0.125,1.0,0.001,0.32507970929145813,0.049155235290527344,1.6187529563903809,325.4994082610636,0.0,-0.35363253951072693,-0.3057418167591095
31,1.6298924684524536,0.0625,0.0625,1.0,0.001,0.42827847599983215,0.04962801933288574,1.6729888916015625,322.3985203334054,0.0,-0.23609228432178497,-0.42177894711494446
32,1.6109737157821655,0.1875,0.1875,1.0,0.001,0.25553977489471436,0.04886174201965332,1.72682785987854,327.45455521345167,0.0,0.08905745297670364,-0.331832617521286
33,1.611683964729309,0.125,0.125,1.0,0.001,0.24884681403636932,0.0483241081237793,1.7799649238586426,331.09767818201556,0.0,0.031690143048763275,-0.46781376004219055
34,1.6238077878952026,0.0625,0.0625,1.0,0.001,0.36431679129600525,0.04887890815734863,1.8335261344909668,327.33955407705855,0.0,0.06691253185272217,-0.2509712874889374
35,1.6310679912567139,0.125,0.125,1.0,0.001,0.49732667207717896,0.050382137298583984,1.8885021209716797,317.5728712177855,0.0,-0.5297729969024658,-0.3823663890361786
36,1.6265333890914917,0.0,0.0,1.0,0.001,0.5474384427070618,0.04815387725830078,1.9417569637298584,332.26815598201733,0.0,-0.05225042626261711,-0.27726367115974426
37,1.5998328924179077,0.1875,0.1875,1.0,0.001,0.363553911447525,0.04737210273742676,1.9941020011901855,337.751526223873,0.0,0.03948083147406578,-0.20581479370594025
38,1.608534574508667,0.1875,0.1875,1.0,0.001,0.22480081021785736,0.04778909683227539,2.047254800796509,334.80440227098114,0.0,-0.19967269897460938,-0.1641465127468109
39,1.6110821962356567,0.25,0.25,1.0,0.001,0.44863948225975037,0.048876047134399414,2.1009507179260254,327.3587153233399,0.0,0.09429562091827393,-0.3704935610294342
40,1.6108509302139282,0.1875,0.1875,1.0,0.001,0.19603689014911652,0.047995805740356445,2.1540229320526123,333.36246268174796,0.0,0.2893342077732086,-0.511365532875061
41,1.6079566478729248,0.0625,0.0625,1.0,0.001,0.38915055990219116,0.047805070877075195,2.2069408893585205,334.692527517468,0.0,0.09783229231834412,-0.5877376198768616
42,1.6068412065505981,0.3125,0.3125,1.0,0.001,0.2544228136539459,0.048156023025512695,2.2601568698883057,332.2533505626767,0.0,-0.10384005308151245,-0.47420254349708557
43,1.618972897529602,0.125,0.125,1.0,0.001,0.3239556849002838,0.04688310623168945,2.3122029304504395,341.2743157616379,0.0,0.022624818608164787,-0.18512970209121704
44,1.6114879846572876,0.3125,0.3125,1.0,0.001,0.33241698145866394,0.047384023666381836,2.365535020828247,337.6665542937361,0.0,-0.07849336415529251,0.03527705371379852
45,1.6085017919540405,0.25,0.25,1.0,0.001,0.18328292667865753,0.04840397834777832,2.4194891452789307,330.5513419794012,0.0,-0.4138929843902588,0.15514427423477173
46,1.6056299209594727,0.375,0.375,1.0,0.001,0.3519688546657562,0.04938793182373047,2.4746687412261963,323.96578291849306,0.0,0.3785300552845001,-0.3922257721424103
47,1.611363410949707,0.25,0.25,1.0,0.001,0.2670413553714752,0.04953908920288086,2.5298099517822266,322.97727425859796,0.0,-0.26629501581192017,-0.07091294974088669
48,1.606692910194397,0.25,0.25,1.0,0.001,0.22579430043697357,0.05087780952453613,2.5865180492401123,314.47894768904905,0.0,0.1279047280550003,-0.2463376373052597
49,1.611295461654663,0.1875,0.1875,1.0,0.001,0.14673691987991333,0.04832315444946289,2.6410629749298096,331.1042125102377,0.0,0.5051952600479126,-0.2251468300819397
50,1.6139154434204102,0.0625,0.0625,1.0,0.001,0.3274277448654175,0.05646109580993652,2.703019857406616,283.38096826636826,0.0,0.24612735211849213,0.16526459157466888
