step,train_loss,val_score,best_val_score,warmup_eta
2300,0.045058272778987885,-0.03938129171729088,-0.03938129171729088,1.0
2350,0.03620067238807678,-0.037023477256298065,-0.037023477256298065,1.0
2400,0.02999323047697544,-0.035439807921648026,-0.035439807921648026,1.0
2450,0.03472492843866348,-0.03439021855592728,-0.03439021855592728,1.0
2500,0.03198033198714256,-0.034344177693128586,-0.03439021855592728,1.0
2550,0.031113868579268456,-0.033582430332899094,-0.03439021855592728,1.0
2600,0.02720062807202339,-0.03193071484565735,-0.03193071484565735,1.0
2650,0.032989565283060074,-0.030882898718118668,-0.030882898718118668,1.0
2700,0.03089350461959839,-0.031307559460401535,-0.030882898718118668,1.0
2750,0.031608905643224716,-0.030469803139567375,-0.030882898718118668,1.0
2800,0.03153383359313011,-0.029691649600863457,-0.029691649600863457,1.0
2850,0.029289986938238144,-0.02924293838441372,-0.029691649600863457,1.0
2900,0.02965962141752243,-0.02895338088274002,-0.029691649600863457,1.0
2950,0.02818753942847252,-0.029254503548145294,-0.029691649600863457,1.0
3000,0.028809336945414543,-0.028243878856301308,-0.028243878856301308,1.0
3050,0.02634338103234768,-0.027543028816580772,-0.028243878856301308,1.0
3100,0.026599667966365814,-0.028706947341561317,-0.028243878856301308,1.0
3150,0.025733008980751038,-0.027085481211543083,-0.027085481211543083,1.0
3200,0.02586023323237896,-0.027018386870622635,-0.027085481211543083,1.0
3250,0.03137004375457764,-0.026710672304034233,-0.027085481211543083,1.0
3300,0.02400890365242958,-0.0261800866574049,-0.027085481211543083,1.0
3350,0.02831147238612175,-0.027068257331848145,-0.027085481211543083,1.0
3400,0.02249033749103546,-0.025957105681300163,-0.025957105681300163,1.0
3450,0.026209378615021706,-0.02599368803203106,-0.025957105681300163,1.0
3500,0.023750238120555878,-0.026343002915382385,-0.025957105681300163,1.0
3550,0.025553062558174133,-0.02588917687535286,-0.025957105681300163,1.0
3600,0.028448542580008507,-0.02521013282239437,-0.025957105681300163,1.0
3650,0.02375858463346958,-0.025145921856164932,-0.025957105681300163,1.0
3700,0.020975153893232346,-0.024624038487672806,-0.024624038487672806,1.0
3750,0.025884157046675682,-0.024670962244272232,-0.024624038487672806,1.0
3800,0.02616894617676735,-0.025087524205446243,-0.024624038487672806,1.0
3850,0.021751774474978447,-0.023932771757245064,-0.024624038487672806,1.0
3900,0.021705731749534607,-0.02432071417570114,-0.024624038487672806,1.0
3950,0.024045858532190323,-0.023939568549394608,-0.024624038487672806,1.0
4000,0.02455829456448555,-0.02343100495636463,-0.02343100495636463,1.0
4050,0.023903170600533485,-0.0233624167740345,-0.02343100495636463,1.0
4100,0.021873636171221733,-0.023357395082712173,-0.02343100495636463,1.0
4150,0.019500218331813812,-0.023550227284431458,-0.02343100495636463,1.0
4200,0.02178582362830639,-0.02316051721572876,-0.02343100495636463,1.0
4250,0.021669896319508553,-0.02453196793794632,-0.02343100495636463,1.0
4300,0.022831104695796967,-0.022514425218105316,-0.02343100495636463,1.0
4350,0.021374622359871864,-0.022365475073456764,-0.022365475073456764,1.0
4400,0.018168959766626358,-0.02202616259455681,-0.022365475073456764,1.0
4450,0.02140909433364868,-0.022945914417505264,-0.022365475073456764,1.0
4500,0.02025299333035946,-0.021757587790489197,-0.022365475073456764,1.0
4550,0.018426844850182533,-0.021517589688301086,-0.022365475073456764,1.0
4600,0.019889790564775467,-0.024251524358987808,-0.022365475073456764,1.0
4650,0.02156640589237213,-0.022013340145349503,-0.022365475073456764,1.0
4700,0.02059784159064293,-0.02297697402536869,-0.022365475073456764,1.0
4750,0.020949624478816986,-0.02149728126823902,-0.022365475073456764,1.0
4800,0.019414901733398438,-0.022027939558029175,-0.022365475073456764,1.0
4850,0.019280578941106796,-0.021836139261722565,-0.022365475073456764,1.0
4900,0.019911184906959534,-0.02107034996151924,-0.02107034996151924,1.0
4950,0.020556773990392685,-0.02214868925511837,-0.02107034996151924,1.0
5000,0.018226727843284607,-0.020887909457087517,-0.02107034996151924,1.0
5050,0.01793248951435089,-0.021064169704914093,-0.02107034996151924,1.0
5100,0.018870096653699875,-0.020878378301858902,-0.02107034996151924,1.0
5150,0.017929770052433014,-0.02076823264360428,-0.02107034996151924,1.0
5200,0.018353750929236412,-0.020942803472280502,-0.02107034996151924,1.0
5250,0.018879912793636322,-0.020407747477293015,-0.02107034996151924,1.0
5300,0.01643446460366249,-0.020321831107139587,-0.02107034996151924,1.0
5350,0.02037227526307106,-0.020880717784166336,-0.02107034996151924,1.0
5400,0.017034122720360756,-0.020431354641914368,-0.02107034996151924,1.0
5450,0.018349871039390564,-0.02130959928035736,-0.02107034996151924,1.0
5500,0.019598200917243958,-0.019879762083292007,-0.019879762083292007,1.0
5550,0.01856161840260029,-0.01999453455209732,-0.019879762083292007,1.0
5600,0.017816197127103806,-0.020381394773721695,-0.019879762083292007,1.0
5650,0.019850708544254303,-0.020786331966519356,-0.019879762083292007,1.0
5700,0.017696209251880646,-0.02037644200026989,-0.019879762083292007,1.0
5750,0.017943646758794785,-0.020492225885391235,-0.019879762083292007,1.0
5800,0.020185774192214012,-0.020566405728459358,-0.019879762083292007,1.0
5850,0.019480247050523758,-0.020295867696404457,-0.019879762083292007,1.0
5900,0.018065165728330612,-0.021205471828579903,-0.019879762083292007,1.0
5950,0.018845070153474808,-0.020465651527047157,-0.019879762083292007,1.0
6000,0.020139707252383232,-0.020002566277980804,-0.019879762083292007,1.0
6050,0.018001409247517586,-0.01998400315642357,-0.019879762083292007,1.0
6100,0.019850745797157288,-0.020046669989824295,-0.019879762083292007,1.0
