step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr
14,4.294967174530029,4.294967174530029,0.25310173630714417,0.25310173630714417,73.32980732012861,6.196327843475356,0.001,0.8654363751411438,0.01515960693359375,0.2657339572906494,26583.80271766482,0.0,-0.07950848340988159
15,4.289146900177002,4.289146900177002,0.24137930572032928,0.24137930572032928,72.90424736246513,6.187930962529631,0.001,0.4598541855812073,0.014899015426635742,0.28498387336730957,29196.56014466083,0.0,-0.019429579377174377
16,4.265119552612305,4.265119552612305,0.3142857253551483,0.3142857253551483,71.17342843407647,6.1532668273523266,0.001,0.7136855125427246,0.014518022537231445,0.30406808853149414,28929.55971950799,0.0,-0.0065266527235507965
17,4.28019905090332,4.28019905090332,0.2683544158935547,0.2683544158935547,72.25482096338874,6.175021944755868,0.001,0.597843587398529,0.014062881469726562,0.32261180877685547,28088.12694968127,0.0,-0.02157079614698887
18,4.255513668060303,4.255513668060303,0.2811671197414398,0.2811671197414398,70.49301790183198,6.139408465345801,0.001,0.677826464176178,0.015053033828735352,0.3417677879333496,25044.785276462295,0.0,-0.03767295181751251
19,4.241927623748779,4.241927623748779,0.2867469787597656,0.2867469787597656,69.54177309574108,6.119807946592268,0.001,0.4545964002609253,0.013909101486206055,0.35998988151550293,29836.578618077103,0.0,-0.08828343451023102
20,4.228464603424072,4.228464603424072,0.3205479383468628,0.3205479383468628,68.61180492788729,6.100384913934427,0.001,0.7301518321037292,0.013863086700439453,0.37867212295532227,26328.912736903658,0.0,0.0348929688334465
21,4.208846092224121,4.208846092224121,0.3311111032962799,0.3311111032962799,67.27886140055288,6.072081385116633,0.001,0.6889690160751343,0.014580011367797852,0.39783287048339844,30864.17346655111,0.0,0.014334832318127155
22,4.208770275115967,4.208770275115967,0.3283950686454773,0.3283950686454773,67.27376070520401,6.071972004150684,0.001,0.5837987065315247,0.014763832092285156,0.41695094108581543,27431.902331890706,0.0,-0.0749453604221344
23,4.208428382873535,4.208428382873535,0.28501227498054504,0.28501227498054504,67.25076425967687,6.071478757908009,0.001,0.4970235228538513,0.01384878158569336,0.4351961612701416,29388.866990324692,0.0,-0.06986702233552933
24,4.183139801025391,4.183139801025391,0.310776948928833,0.310776948928833,65.5714115241812,6.0349950462845765,0.001,0.5641081929206848,0.013756990432739258,0.4536747932434082,29003.43661288366,0.0,-0.11902660131454468
25,4.179501056671143,4.179501056671143,0.33740830421447754,0.33740830421447754,65.33324749249375,6.02974544784964,0.001,0.6072611212730408,0.01439213752746582,0.47278499603271484,28418.2943096165,0.0,-0.003915009554475546
26,4.173912525177002,4.173912525177002,0.337579607963562,0.337579607963562,64.9691489170625,6.021682901177192,0.001,0.529518723487854,0.014603853225708008,0.49210381507873535,32251.762101448094,0.0,-0.0006946217035874724
27,4.16229248046875,4.16229248046875,0.30069929361343384,0.30069929361343384,64.21857380570674,6.0049187203016885,0.001,0.7264586091041565,0.01395416259765625,0.510753870010376,30743.51448879169,0.0,-0.038844022899866104
28,4.1565046310424805,4.1565046310424805,0.3395721912384033,0.3395721912384033,63.84795993339877,5.9965686186369975,0.001,0.5155943632125854,0.013970375061035156,0.52972412109375,26770.93480783671,0.0,-0.09775542467832565
29,4.139575958251953,4.139575958251953,0.3054545521736145,0.3054545521736145,62.77619607654582,5.972145706353271,0.001,0.6224497556686401,0.013885021209716797,0.548926830291748,39611.03059857825,0.0,0.012266198173165321
30,4.125752925872803,4.125752925872803,0.3307839334011078,0.3307839334011078,61.9144086653973,5.952203286089824,0.001,0.5249244570732117,0.013584136962890625,0.567680835723877,38500.78966582421,0.0,-0.058146070688962936
31,4.089269638061523,4.089269638061523,0.3659793734550476,0.3659793734550476,59.69627589063966,5.899569027689166,0.001,0.6878499984741211,0.013334989547729492,0.586029052734375,29096.38576102698,0.0,-0.052127353847026825
32,4.084042072296143,4.084042072296143,0.3815789520740509,0.3815789520740509,59.38502393631315,5.892027244483531,0.001,0.750217854976654,0.013562679290771484,0.604686975479126,28018.06279225117,0.0,-0.040287140756845474
33,4.058455467224121,4.058455467224121,0.3780219852924347,0.3780219852924347,57.884836970972344,5.855113576232941,0.001,0.599287748336792,0.014292240142822266,0.6240360736846924,31835.4572448537,0.0,-0.023037856444716454
34,4.076412200927734,4.076412200927734,0.3251533806324005,0.3251533806324005,58.933648002359675,5.881019666897707,0.001,0.7566967010498047,0.013349056243896484,0.6420578956604004,24421.202071798536,0.0,-0.06703034043312073
35,4.0503153800964355,4.0503153800964355,0.3832487165927887,0.3832487165927887,57.41556191579216,5.843369912901425,0.001,0.5949370265007019,0.014666080474853516,0.6617369651794434,26864.710082257698,0.0,0.010803786106407642
36,4.037747383117676,4.037747383117676,0.38630807399749756,0.38630807399749756,56.698478894574976,5.82523812598626,0.001,0.6557127833366394,0.013386011123657227,0.6802468299865723,30554.285083266543,0.0,-0.0022477710153907537
37,4.026971817016602,4.026971817016602,0.36139631271362305,0.36139631271362305,56.09080060612432,5.809692270209469,0.001,0.7211008667945862,0.014882087707519531,0.7007319927215576,32723.903364306312,0.0,-0.021333791315555573
38,4.016785144805908,4.016785144805908,0.3177083432674408,0.3177083432674408,55.52232237285105,5.79499600872794,0.001,0.6196070313453674,0.013402223587036133,0.7193131446838379,28651.961930514295,0.0,-0.0021050856448709965
39,3.9755523204803467,3.9755523204803467,0.39303481578826904,0.39303481578826904,53.27953615956383,5.735509617551608,0.001,0.6958146095275879,0.013243913650512695,0.7379398345947266,30353.565464724838,0.0,0.05894605070352554
40,3.976949453353882,3.976949453353882,0.31278538703918457,0.31278538703918457,53.354026775546224,5.73752525421972,0.001,0.7232694029808044,0.015729904174804688,0.7588987350463867,27845.05201891597,0.0,-0.052630890160799026
41,3.990696907043457,3.990696907043457,0.31308412551879883,0.31308412551879883,54.09257372618092,5.75735863748252,0.001,0.7221126556396484,0.014603853225708008,0.7791328430175781,29307.333714267057,0.0,-0.10377316921949387
42,3.9487056732177734,3.9487056732177734,0.3438914120197296,0.3438914120197296,51.86818898301723,5.696778092681398,0.001,0.6934944987297058,0.015058755874633789,0.7999579906463623,29351.694368360222,0.0,-0.09536512941122055
43,3.9291036128997803,3.9291036128997803,0.32258063554763794,0.32258063554763794,50.86136575712652,5.668498297469423,0.001,0.7056154608726501,0.014122962951660156,0.8196280002593994,35120.10912283071,0.0,-0.024148529395461082
44,3.906015157699585,3.906015157699585,0.3651452362537384,0.3651452362537384,49.70050816506888,5.635188697650314,0.001,0.7758801579475403,0.016265869140625,0.8415327072143555,29632.60037523452,0.0,-0.060896579176187515
45,3.8444178104400635,3.8444178104400635,0.4054054021835327,0.4054054021835327,46.73146985581286,5.546322510227086,0.001,0.7873114943504333,0.01667189598083496,0.8638970851898193,19973.73306448153,0.0,-0.10967493802309036
46,3.8459324836730957,3.8459324836730957,0.3617021143436432,0.3617021143436432,46.80230639590634,5.548507721788949,0.001,0.7420244812965393,0.015363693237304688,0.8847799301147461,30591.602731222843,0.0,0.01865079067647457
47,3.821873188018799,3.821873188018799,0.3498023748397827,0.3498023748397827,45.68971363624634,5.513797495261214,0.001,0.7620124816894531,0.015269756317138672,0.9059529304504395,33137.39849483184,0.0,-0.053241658955812454
48,3.836132526397705,3.836132526397705,0.30000001192092896,0.30000001192092896,46.345885896381894,5.53436937202682,0.001,0.8716749548912048,0.015350103378295898,0.926861047744751,28012.84065669509,0.0,-0.02246885560452938
49,3.846830368041992,3.846830368041992,0.31092438101768494,0.31092438101768494,46.84434832681933,5.549803095115248,0.001,0.818631649017334,0.014690160751342773,0.9475760459899902,32402.640655684492,0.0,-0.06868807971477509
50,3.731597900390625,3.731597900390625,0.3890339434146881,0.3890339434146881,41.74576046493246,5.383557785485223,0.001,0.9707293510437012,0.01583385467529297,0.9689240455627441,24188.677227007167,0.0,0.036396000534296036
