step,train_mse,val_mse,best_val_mse,warmup_eta
4450,0.0003079923917539418,0.006659026723355055,0.006724610459059477,1.0
4500,0.00022234597417991608,0.006621633656322956,0.006621633656322956,1.0
4550,0.0001720682339509949,0.006582017056643963,0.006621633656322956,1.0
4600,0.00011386132973711938,0.006524799391627312,0.006621633656322956,1.0
4650,9.122669143835083e-05,0.006429239176213741,0.006429239176213741,1.0
4700,5.6235807278426364e-05,0.006409714929759502,0.006429239176213741,1.0
4750,4.222431016387418e-05,0.0063807363621890545,0.006429239176213741,1.0
4800,5.154022801434621e-05,0.0063407267443835735,0.006429239176213741,1.0
4850,3.865985127049498e-05,0.006307478062808514,0.006307478062808514,1.0
4900,3.8652229704894125e-05,0.006300840526819229,0.006307478062808514,1.0
4950,2.83115659840405e-05,0.006307533010840416,0.006307478062808514,1.0
5000,3.2383290090365335e-05,0.006381517741829157,0.006307478062808514,1.0
