step,train_mse,val_mse,best_val_mse,warmup_eta
1700,0.029806390404701233,0.030542535707354546,0.03062288835644722,1.0
1750,0.03566291928291321,0.0301431342959404,0.0301431342959404,1.0
1800,0.02335328981280327,0.02962198108434677,0.02962198108434677,1.0
1850,0.022690799087285995,0.03013364039361477,0.02962198108434677,1.0
1900,0.020176254212856293,0.027657531201839447,0.027657531201839447,1.0
1950,0.01862817443907261,0.02803543210029602,0.027657531201839447,1.0
2000,0.02234884351491928,0.027987100183963776,0.027657531201839447,1.0
2050,0.016113873571157455,0.02680863067507744,0.02680863067507744,1.0
2100,0.016070552170276642,0.02679801732301712,0.02680863067507744,1.0
2150,0.018137652426958084,0.023220287635922432,0.023220287635922432,1.0
2200,0.023640919476747513,0.022587474435567856,0.022587474435567856,1.0
2250,0.015422598458826542,0.02125193178653717,0.02125193178653717,1.0
2300,0.017390577122569084,0.019418440759181976,0.019418440759181976,1.0
2350,0.015190735459327698,0.018225226551294327,0.018225226551294327,1.0
2400,0.01010086014866829,0.017598342150449753,0.017598342150449753,1.0
2450,0.007270507514476776,0.018312688916921616,0.017598342150449753,1.0
2500,0.010327272117137909,0.014772136695683002,0.014772136695683002,1.0
2550,0.009668992832303047,0.013563057407736778,0.013563057407736778,1.0
2600,0.007720225490629673,0.013745937496423721,0.013563057407736778,1.0
2650,0.008178746327757835,0.01293913833796978,0.01293913833796978,1.0
2700,0.008441844955086708,0.01194768212735653,0.01194768212735653,1.0
2750,0.011205249466001987,0.01125940028578043,0.01125940028578043,1.0
2800,0.011478425934910774,0.010938943363726139,0.010938943363726139,1.0
2850,0.009101811796426773,0.010551244020462036,0.010551244020462036,1.0
2900,0.00768151693046093,0.009778093546628952,0.009778093546628952,1.0
2950,0.007659864611923695,0.00978584960103035,0.009778093546628952,1.0
3000,0.008254343643784523,0.009476717561483383,0.009476717561483383,1.0
3050,0.011472981423139572,0.008618626743555069,0.008618626743555069,1.0
3100,0.005297704599797726,0.008430210873484612,0.008430210873484612,1.0
3150,0.0069200629368424416,0.008306972682476044,0.008306972682476044,1.0
3200,0.008148436434566975,0.008845170959830284,0.008306972682476044,1.0
3250,0.005437011830508709,0.007779331877827644,0.007779331877827644,1.0
3300,0.00590297719463706,0.006745253689587116,0.006745253689587116,1.0
3350,0.007311192806810141,0.0069449665024876595,0.006745253689587116,1.0
3400,0.005644068121910095,0.006690966431051493,0.006745253689587116,1.0
3450,0.006710669957101345,0.006359536200761795,0.006359536200761795,1.0
3500,0.005464810878038406,0.007314120884984732,0.006359536200761795,1.0
3550,0.005988909862935543,0.005920832045376301,0.005920832045376301,1.0
3600,0.004378387704491615,0.007032580673694611,0.005920832045376301,1.0
3650,0.00616181455552578,0.0061543891206383705,0.005920832045376301,1.0
3700,0.005509267561137676,0.005563029088079929,0.005563029088079929,1.0
3750,0.004805694799870253,0.005205992609262466,0.005205992609262466,1.0
3800,0.005472084507346153,0.005743090994656086,0.005205992609262466,1.0
3850,0.004147455561906099,0.0050582499243319035,0.0050582499243319035,1.0
3900,0.006290783174335957,0.004700621590018272,0.004700621590018272,1.0
3950,0.004434243775904179,0.005093625746667385,0.004700621590018272,1.0
4000,0.004320820793509483,0.004831977654248476,0.004700621590018272,1.0
4050,0.0037853787653148174,0.004229757934808731,0.004229757934808731,1.0
4100,0.004278363659977913,0.004266723059117794,0.004229757934808731,1.0
4150,0.0042763398960232735,0.004130793735384941,0.004229757934808731,1.0
4200,0.004563136491924524,0.003778020152822137,0.003778020152822137,1.0
4250,0.0035420763306319714,0.004021311178803444,0.003778020152822137,1.0
4300,0.003034463617950678,0.003901734482496977,0.003778020152822137,1.0
4350,0.003999192267656326,0.0036114829126745462,0.0036114829126745462,1.0
4400,0.004172340501099825,0.004311688244342804,0.0036114829126745462,1.0
4450,0.0025927042588591576,0.0038207501638680696,0.0036114829126745462,1.0
4500,0.004940171260386705,0.004284236580133438,0.0036114829126745462,1.0
4550,0.0033734356984496117,0.003486557165160775,0.003486557165160775,1.0
4600,0.0030010505579411983,0.0031685996800661087,0.0031685996800661087,1.0
4650,0.0035437210462987423,0.0038208873011171818,0.0031685996800661087,1.0
4700,0.0031697889789938927,0.003041123738512397,0.003041123738512397,1.0
4750,0.0029812450520694256,0.0030612307600677013,0.003041123738512397,1.0
4800,0.0025248529855161905,0.002846091752871871,0.002846091752871871,1.0
4850,0.0032182245049625635,0.0031184598337858915,0.002846091752871871,1.0
4900,0.003254234790802002,0.003435662481933832,0.002846091752871871,1.0
4950,0.0031095207668840885,0.0039033968932926655,0.002846091752871871,1.0
5000,0.003004544647410512,0.0030250814743340015,0.002846091752871871,1.0
